File Name,Folder Name,Page,Field,Value,Confidence,BBox,Tokens Used,INR Cost,Start Time,End Time
VIV 7997 - PETS CENTRIC PRIVATE LIMITED - KA - Muhammed Noufal.pdf,Petfully,1,Cess Amount,0.00,0.0,"[0, 0, 0, 0]",449,2.25,2025-07-17 01:09:04,2025-07-17 01:10:50
VIV 7997 - PETS CENTRIC PRIVATE LIMITED - KA - Muhammed Noufal.pdf,Petfully,1,Additianal Cess Amount,0.00,0.0,"[0, 0, 0, 0]",449,2.25,2025-07-17 01:09:04,2025-07-17 01:10:50
208_0003342_2324_PMRMO24437_2_20230803123014.pdf,Hamdard,1,Invoice No,GST/563,0.95,"[350, 180, 420, 200]",422,2.11,2025-07-17 01:10:50,2025-07-17 01:12:26
208_0003342_2324_PMRMO24437_2_20230803123014.pdf,Hamdard,1,Invoice Date,25-Jul-23,0.95,"[550, 180, 620, 200]",422,2.11,2025-07-17 01:10:50,2025-07-17 01:12:26
208_0003342_2324_PMRMO24437_2_20230803123014.pdf,Hamdard,1,Seller GSTIN,09ACZPG8509P1ZH,0.95,"[150, 220, 300, 240]",422,2.11,2025-07-17 01:10:50,2025-07-17 01:12:26
208_0003342_2324_PMRMO24437_2_20230803123014.pdf,Hamdard,1,Seller Pan,ACZPG8509P,0.95,"[550, 750, 650, 770]",422,2.11,2025-07-17 01:10:50,2025-07-17 01:12:26
208_0003342_2324_PMRMO24437_2_20230803123014.pdf,Hamdard,1,Seller Name,VIJAY PLASTICS,0.95,"[100, 120, 250, 140]",422,2.11,2025-07-17 01:10:50,2025-07-17 01:12:26
208_0003342_2324_PMRMO24437_2_20230803123014.pdf,Hamdard,1,Buyer GSTIN,07AAATH0842H1ZY,0.95,"[350, 300, 480, 320]",422,2.11,2025-07-17 01:10:50,2025-07-17 01:12:26
208_0003342_2324_PMRMO24437_2_20230803123014.pdf,Hamdard,1,Buyer Name,Hamdard Laboratories India (Delhi),0.95,"[150, 280, 400, 300]",422,2.11,2025-07-17 01:10:50,2025-07-17 01:12:26
208_0003342_2324_PMRMO24437_2_20230803123014.pdf,Hamdard,1,Buyer Pan,,0.0,[],422,2.11,2025-07-17 01:10:50,2025-07-17 01:12:26
208_0003342_2324_PMRMO24437_2_20230803123014.pdf,Hamdard,1,Ship to GSTIN,07AAATH0842H1ZY,0.95,"[350, 340, 480, 360]",422,2.11,2025-07-17 01:10:50,2025-07-17 01:12:26
208_0003342_2324_PMRMO24437_2_20230803123014.pdf,Hamdard,1,Ship to Name,Hamdard Laboratories India (Delhi),0.95,"[150, 320, 400, 340]",422,2.11,2025-07-17 01:10:50,2025-07-17 01:12:26
208_0003342_2324_PMRMO24437_2_20230803123014.pdf,Hamdard,1,Subtotal Amount,"3,79,374.000",0.95,"[650, 550, 750, 570]",422,2.11,2025-07-17 01:10:50,2025-07-17 01:12:26
208_0003342_2324_PMRMO24437_2_20230803123014.pdf,Hamdard,1,Discount Amount,0.000,0.0,[],422,2.11,2025-07-17 01:10:50,2025-07-17 01:12:26
208_0003342_2324_PMRMO24437_2_20230803123014.pdf,Hamdard,1,CGST Amount,0.000,0.0,[],422,2.11,2025-07-17 01:10:50,2025-07-17 01:12:26
208_0003342_2324_PMRMO24437_2_20230803123014.pdf,Hamdard,1,SGST Amount,0.000,0.0,[],422,2.11,2025-07-17 01:10:50,2025-07-17 01:12:26
208_0003342_2324_PMRMO24437_2_20230803123014.pdf,Hamdard,1,IGST Amount,"68,287.320",0.95,"[650, 620, 750, 640]",422,2.11,2025-07-17 01:10:50,2025-07-17 01:12:26
208_0003342_2324_PMRMO24437_2_20230803123014.pdf,Hamdard,1,Cess Amount,0.000,0.0,[],422,2.11,2025-07-17 01:10:50,2025-07-17 01:12:26
208_0003342_2324_PMRMO24437_2_20230803123014.pdf,Hamdard,1,Additianal Cess Amount,0.000,0.0,[],422,2.11,2025-07-17 01:10:50,2025-07-17 01:12:26
208_0003311_2324_PMRMO24405_1_20230802122016.pdf,Hamdard,1,Invoice No,08,0.95,"[520, 100, 560, 120]",426,2.13,2025-07-17 01:12:26,2025-07-17 01:13:55
208_0003311_2324_PMRMO24405_1_20230802122016.pdf,Hamdard,1,Invoice Date,31.7.2023,0.95,"[520, 130, 600, 150]",426,2.13,2025-07-17 01:12:26,2025-07-17 01:13:55
208_0003311_2324_PMRMO24405_1_20230802122016.pdf,Hamdard,1,Seller GSTIN,09ANHPK5353N1ZG,0.95,"[0, 20, 150, 40]",426,2.13,2025-07-17 01:12:26,2025-07-17 01:13:55
208_0003311_2324_PMRMO24405_1_20230802122016.pdf,Hamdard,1,Seller Pan,,0.0,[],426,2.13,2025-07-17 01:12:26,2025-07-17 01:13:55
208_0003311_2324_PMRMO24405_1_20230802122016.pdf,Hamdard,1,Seller Name,A-BEE ASSOCIATES,0.95,"[100, 170, 350, 200]",426,2.13,2025-07-17 01:12:26,2025-07-17 01:13:55
208_0003311_2324_PMRMO24405_1_20230802122016.pdf,Hamdard,1,Buyer GSTIN,,0.0,[],426,2.13,2025-07-17 01:12:26,2025-07-17 01:13:55
208_0003311_2324_PMRMO24405_1_20230802122016.pdf,Hamdard,1,Buyer Name,Hamdard Lab India,0.95,"[100, 300, 250, 320]",426,2.13,2025-07-17 01:12:26,2025-07-17 01:13:55
208_0003311_2324_PMRMO24405_1_20230802122016.pdf,Hamdard,1,Buyer Pan,,0.0,[],426,2.13,2025-07-17 01:12:26,2025-07-17 01:13:55
208_0003311_2324_PMRMO24405_1_20230802122016.pdf,Hamdard,1,Ship to GSTIN,,0.0,[],426,2.13,2025-07-17 01:12:26,2025-07-17 01:13:55
208_0003311_2324_PMRMO24405_1_20230802122016.pdf,Hamdard,1,Ship to Name,Hamdard Lab India,0.95,"[100, 300, 250, 320]",426,2.13,2025-07-17 01:12:26,2025-07-17 01:13:55
208_0003311_2324_PMRMO24405_1_20230802122016.pdf,Hamdard,1,Subtotal Amount,4130,0.95,"[600, 650, 650, 670]",426,2.13,2025-07-17 01:12:26,2025-07-17 01:13:55
208_0003311_2324_PMRMO24405_1_20230802122016.pdf,Hamdard,1,Discount Amount,0,0.95,"[600, 630, 650, 650]",426,2.13,2025-07-17 01:12:26,2025-07-17 01:13:55
208_0003311_2324_PMRMO24405_1_20230802122016.pdf,Hamdard,1,CGST Amount,630,0.95,"[600, 690, 650, 710]",426,2.13,2025-07-17 01:12:26,2025-07-17 01:13:55
208_0003311_2324_PMRMO24405_1_20230802122016.pdf,Hamdard,1,SGST Amount,630,0.95,"[600, 710, 650, 730]",426,2.13,2025-07-17 01:12:26,2025-07-17 01:13:55
208_0003311_2324_PMRMO24405_1_20230802122016.pdf,Hamdard,1,IGST Amount,0,0.95,"[600, 730, 650, 750]",426,2.13,2025-07-17 01:12:26,2025-07-17 01:13:55
208_0003311_2324_PMRMO24405_1_20230802122016.pdf,Hamdard,1,Cess Amount,0,0.95,"[600, 750, 650, 770]",426,2.13,2025-07-17 01:12:26,2025-07-17 01:13:55
208_0003311_2324_PMRMO24405_1_20230802122016.pdf,Hamdard,1,Additianal Cess Amount,0,0.95,"[600, 770, 650, 790]",426,2.13,2025-07-17 01:12:26,2025-07-17 01:13:55
208_0003325_2324_PMRMO24419_1_20230802124712.pdf,Hamdard,1,Invoice No,730/23-24,0.95,"[120, 260, 240, 280]",439,2.19,2025-07-17 01:13:55,2025-07-17 01:15:35
208_0003325_2324_PMRMO24419_1_20230802124712.pdf,Hamdard,1,Invoice Date,07-07-2023,0.95,"[120, 280, 240, 300]",439,2.19,2025-07-17 01:13:55,2025-07-17 01:15:35
208_0003325_2324_PMRMO24419_1_20230802124712.pdf,Hamdard,1,Seller GSTIN,07AAZPH9110K1Z7,0.95,"[10, 10, 150, 30]",439,2.19,2025-07-17 01:13:55,2025-07-17 01:15:35
208_0003325_2324_PMRMO24419_1_20230802124712.pdf,Hamdard,1,Seller Pan,AAZPH9110K,0.95,"[250, 130, 350, 150]",439,2.19,2025-07-17 01:13:55,2025-07-17 01:15:35
208_0003325_2324_PMRMO24419_1_20230802124712.pdf,Hamdard,1,Seller Name,CAPITAL TRADERS,0.95,"[200, 70, 400, 90]",439,2.19,2025-07-17 01:13:55,2025-07-17 01:15:35
208_0003325_2324_PMRMO24419_1_20230802124712.pdf,Hamdard,1,Buyer GSTIN,09AAATH0842H1ZU,0.95,"[120, 460, 300, 480]",439,2.19,2025-07-17 01:13:55,2025-07-17 01:15:35
208_0003325_2324_PMRMO24419_1_20230802124712.pdf,Hamdard,1,Buyer Name,HAMDARD LABORATORIES (INDIA),0.95,"[120, 360, 400, 380]",439,2.19,2025-07-17 01:13:55,2025-07-17 01:15:35
208_0003325_2324_PMRMO24419_1_20230802124712.pdf,Hamdard,1,Buyer Pan,Not Available,0.0,"[0, 0, 0, 0]",439,2.19,2025-07-17 01:13:55,2025-07-17 01:15:35
208_0003325_2324_PMRMO24419_1_20230802124712.pdf,Hamdard,1,Ship to GSTIN,09AAATH0842H1ZU,0.95,"[450, 460, 630, 480]",439,2.19,2025-07-17 01:13:55,2025-07-17 01:15:35
208_0003325_2324_PMRMO24419_1_20230802124712.pdf,Hamdard,1,Ship to Name,HAMDARD LABORATORIES (INDIA),0.95,"[450, 360, 730, 380]",439,2.19,2025-07-17 01:13:55,2025-07-17 01:15:35
208_0003325_2324_PMRMO24419_1_20230802124712.pdf,Hamdard,1,Subtotal Amount,"2,62,052.00",0.95,"[700, 680, 780, 700]",439,2.19,2025-07-17 01:13:55,2025-07-17 01:15:35
208_0003325_2324_PMRMO24419_1_20230802124712.pdf,Hamdard,1,Discount Amount,0.00,0.0,"[0, 0, 0, 0]",439,2.19,2025-07-17 01:13:55,2025-07-17 01:15:35
208_0003325_2324_PMRMO24419_1_20230802124712.pdf,Hamdard,1,CGST Amount,"12,070.10",0.95,"[650, 740, 720, 760]",439,2.19,2025-07-17 01:13:55,2025-07-17 01:15:35
208_0003325_2324_PMRMO24419_1_20230802124712.pdf,Hamdard,1,SGST Amount,"12,070.10",0.95,"[650, 740, 720, 760]",439,2.19,2025-07-17 01:13:55,2025-07-17 01:15:35
208_0003325_2324_PMRMO24419_1_20230802124712.pdf,Hamdard,1,IGST Amount,"13,102.60",0.95,"[650, 720, 720, 740]",439,2.19,2025-07-17 01:13:55,2025-07-17 01:15:35
208_0003325_2324_PMRMO24419_1_20230802124712.pdf,Hamdard,1,Cess Amount,0.00,0.0,"[0, 0, 0, 0]",439,2.19,2025-07-17 01:13:55,2025-07-17 01:15:35
208_0003325_2324_PMRMO24419_1_20230802124712.pdf,Hamdard,1,Additianal Cess Amount,0.00,0.0,"[0, 0, 0, 0]",439,2.19,2025-07-17 01:13:55,2025-07-17 01:15:35
208_0003325_2324_PMRMO24419_1_20230802124712.pdf,Hamdard,2,Invoice No,730/23-24,0.95,"[110, 220, 220, 240]",438,2.19,2025-07-17 01:13:55,2025-07-17 01:17:12
208_0003325_2324_PMRMO24419_1_20230802124712.pdf,Hamdard,2,Invoice Date,07-07-2023,0.95,"[110, 240, 220, 260]",438,2.19,2025-07-17 01:13:55,2025-07-17 01:17:12
208_0003325_2324_PMRMO24419_1_20230802124712.pdf,Hamdard,2,Seller GSTIN,07AAZPH9110K1Z7,0.95,"[10, 30, 150, 50]",438,2.19,2025-07-17 01:13:55,2025-07-17 01:17:12
208_0003325_2324_PMRMO24419_1_20230802124712.pdf,Hamdard,2,Seller Pan,AAZPH9110K,0.95,"[110, 120, 220, 140]",438,2.19,2025-07-17 01:13:55,2025-07-17 01:17:12
208_0003325_2324_PMRMO24419_1_20230802124712.pdf,Hamdard,2,Seller Name,CAPITAL TRADERS,0.95,"[110, 60, 300, 80]",438,2.19,2025-07-17 01:13:55,2025-07-17 01:17:12
208_0003325_2324_PMRMO24419_1_20230802124712.pdf,Hamdard,2,Buyer GSTIN,09AAATH0842H1ZU,0.95,"[110, 360, 280, 380]",438,2.19,2025-07-17 01:13:55,2025-07-17 01:17:12
208_0003325_2324_PMRMO24419_1_20230802124712.pdf,Hamdard,2,Buyer Name,HAMDARD LABORATORIES (INDIA),0.95,"[110, 320, 350, 340]",438,2.19,2025-07-17 01:13:55,2025-07-17 01:17:12
208_0003325_2324_PMRMO24419_1_20230802124712.pdf,Hamdard,2,Buyer Pan,NA,0.0,"[0, 0, 0, 0]",438,2.19,2025-07-17 01:13:55,2025-07-17 01:17:12
208_0003325_2324_PMRMO24419_1_20230802124712.pdf,Hamdard,2,Ship to GSTIN,09AAATH0842H1ZU,0.95,"[350, 360, 520, 380]",438,2.19,2025-07-17 01:13:55,2025-07-17 01:17:12
208_0003325_2324_PMRMO24419_1_20230802124712.pdf,Hamdard,2,Ship to Name,HAMDARD LABORATORIES (INDIA),0.95,"[350, 320, 590, 340]",438,2.19,2025-07-17 01:13:55,2025-07-17 01:17:12
208_0003325_2324_PMRMO24419_1_20230802124712.pdf,Hamdard,2,Subtotal Amount,"2,62,052.00",0.95,"[110, 560, 220, 580]",438,2.19,2025-07-17 01:13:55,2025-07-17 01:17:12
208_0003325_2324_PMRMO24419_1_20230802124712.pdf,Hamdard,2,Discount Amount,0.00,0.0,"[0, 0, 0, 0]",438,2.19,2025-07-17 01:13:55,2025-07-17 01:17:12
208_0003325_2324_PMRMO24419_1_20230802124712.pdf,Hamdard,2,CGST Amount,"13,102.60",0.95,"[350, 560, 400, 580]",438,2.19,2025-07-17 01:13:55,2025-07-17 01:17:12
208_0003325_2324_PMRMO24419_1_20230802124712.pdf,Hamdard,2,SGST Amount,"13,102.60",0.95,"[400, 560, 450, 580]",438,2.19,2025-07-17 01:13:55,2025-07-17 01:17:12
208_0003325_2324_PMRMO24419_1_20230802124712.pdf,Hamdard,2,IGST Amount,0.00,0.0,"[0, 0, 0, 0]",438,2.19,2025-07-17 01:13:55,2025-07-17 01:17:12
208_0003325_2324_PMRMO24419_1_20230802124712.pdf,Hamdard,2,Cess Amount,0.00,0.0,"[0, 0, 0, 0]",438,2.19,2025-07-17 01:13:55,2025-07-17 01:17:12
208_0003325_2324_PMRMO24419_1_20230802124712.pdf,Hamdard,2,Additianal Cess Amount,0.00,0.0,"[0, 0, 0, 0]",438,2.19,2025-07-17 01:13:55,2025-07-17 01:17:12
208_0003317_2324_PMRMO24411_1_20230802123434.pdf,Hamdard,1,Invoice No,109,0.95,"[200, 200, 250, 220]",435,2.17,2025-07-17 01:17:12,2025-07-17 01:18:31
208_0003317_2324_PMRMO24411_1_20230802123434.pdf,Hamdard,1,Invoice Date,24/07/2023,0.95,"[450, 300, 550, 320]",435,2.17,2025-07-17 01:17:12,2025-07-17 01:18:31
208_0003317_2324_PMRMO24411_1_20230802123434.pdf,Hamdard,1,Seller GSTIN,,0.0,"[0, 0, 0, 0]",435,2.17,2025-07-17 01:17:12,2025-07-17 01:18:31
208_0003317_2324_PMRMO24411_1_20230802123434.pdf,Hamdard,1,Seller Pan,,0.0,"[0, 0, 0, 0]",435,2.17,2025-07-17 01:17:12,2025-07-17 01:18:31
208_0003317_2324_PMRMO24411_1_20230802123434.pdf,Hamdard,1,Seller Name,NAJIM,0.95,"[100, 50, 200, 70]",435,2.17,2025-07-17 01:17:12,2025-07-17 01:18:31
208_0003317_2324_PMRMO24411_1_20230802123434.pdf,Hamdard,1,Buyer GSTIN,,0.0,"[0, 0, 0, 0]",435,2.17,2025-07-17 01:17:12,2025-07-17 01:18:31
208_0003317_2324_PMRMO24411_1_20230802123434.pdf,Hamdard,1,Buyer Name,Hamdard Laboratories (India),0.95,"[150, 350, 400, 370]",435,2.17,2025-07-17 01:17:12,2025-07-17 01:18:31
208_0003317_2324_PMRMO24411_1_20230802123434.pdf,Hamdard,1,Buyer Pan,,0.0,"[0, 0, 0, 0]",435,2.17,2025-07-17 01:17:12,2025-07-17 01:18:31
208_0003317_2324_PMRMO24411_1_20230802123434.pdf,Hamdard,1,Ship to GSTIN,,0.0,"[0, 0, 0, 0]",435,2.17,2025-07-17 01:17:12,2025-07-17 01:18:31
208_0003317_2324_PMRMO24411_1_20230802123434.pdf,Hamdard,1,Ship to Name,,0.0,"[0, 0, 0, 0]",435,2.17,2025-07-17 01:17:12,2025-07-17 01:18:31
208_0003317_2324_PMRMO24411_1_20230802123434.pdf,Hamdard,1,Subtotal Amount,660,0.95,"[550, 500, 600, 520]",435,2.17,2025-07-17 01:17:12,2025-07-17 01:18:31
208_0003317_2324_PMRMO24411_1_20230802123434.pdf,Hamdard,1,Discount Amount,0,0.0,"[0, 0, 0, 0]",435,2.17,2025-07-17 01:17:12,2025-07-17 01:18:31
208_0003317_2324_PMRMO24411_1_20230802123434.pdf,Hamdard,1,CGST Amount,0,0.0,"[0, 0, 0, 0]",435,2.17,2025-07-17 01:17:12,2025-07-17 01:18:31
208_0003317_2324_PMRMO24411_1_20230802123434.pdf,Hamdard,1,SGST Amount,0,0.0,"[0, 0, 0, 0]",435,2.17,2025-07-17 01:17:12,2025-07-17 01:18:31
208_0003317_2324_PMRMO24411_1_20230802123434.pdf,Hamdard,1,IGST Amount,0,0.0,"[0, 0, 0, 0]",435,2.17,2025-07-17 01:17:12,2025-07-17 01:18:31
208_0003317_2324_PMRMO24411_1_20230802123434.pdf,Hamdard,1,Cess Amount,0,0.0,"[0, 0, 0, 0]",435,2.17,2025-07-17 01:17:12,2025-07-17 01:18:31
208_0003317_2324_PMRMO24411_1_20230802123434.pdf,Hamdard,1,Additianal Cess Amount,0,0.0,"[0, 0, 0, 0]",435,2.17,2025-07-17 01:17:12,2025-07-17 01:18:31
208_0003312_2324_PMRMO24406_1_20230802122144.pdf,Hamdard,1,Invoice No,SE-0930/23-24,0.95,"[450, 160, 550, 180]",437,2.19,2025-07-17 01:18:31,2025-07-17 01:20:07
208_0003312_2324_PMRMO24406_1_20230802122144.pdf,Hamdard,1,Invoice Date,27/07/2023,0.95,"[550, 160, 650, 180]",437,2.19,2025-07-17 01:18:31,2025-07-17 01:20:07
208_0003312_2324_PMRMO24406_1_20230802122144.pdf,Hamdard,1,Seller GSTIN,05ATPPS9456A1ZB,0.95,"[10, 20, 130, 40]",437,2.19,2025-07-17 01:18:31,2025-07-17 01:20:07
208_0003312_2324_PMRMO24406_1_20230802122144.pdf,Hamdard,1,Seller Pan,ATPPS9456A,0.95,"[100, 80, 220, 100]",437,2.19,2025-07-17 01:18:31,2025-07-17 01:20:07
208_0003312_2324_PMRMO24406_1_20230802122144.pdf,Hamdard,1,Seller Name,SHIVALIK ENTERPRISES,0.95,"[150, 100, 450, 130]",437,2.19,2025-07-17 01:18:31,2025-07-17 01:20:07
208_0003312_2324_PMRMO24406_1_20230802122144.pdf,Hamdard,1,Buyer GSTIN,09AAATH0842H1ZU,0.95,"[350, 240, 470, 260]",437,2.19,2025-07-17 01:18:31,2025-07-17 01:20:07
208_0003312_2324_PMRMO24406_1_20230802122144.pdf,Hamdard,1,Buyer Name,M/s HAMDARD LABORATORIES (INDIA),0.95,"[150, 180, 400, 210]",437,2.19,2025-07-17 01:18:31,2025-07-17 01:20:07
208_0003312_2324_PMRMO24406_1_20230802122144.pdf,Hamdard,1,Buyer Pan,,0.0,"[0, 0, 0, 0]",437,2.19,2025-07-17 01:18:31,2025-07-17 01:20:07
208_0003312_2324_PMRMO24406_1_20230802122144.pdf,Hamdard,1,Ship to GSTIN,,0.0,"[0, 0, 0, 0]",437,2.19,2025-07-17 01:18:31,2025-07-17 01:20:07
208_0003312_2324_PMRMO24406_1_20230802122144.pdf,Hamdard,1,Ship to Name,,0.0,"[0, 0, 0, 0]",437,2.19,2025-07-17 01:18:31,2025-07-17 01:20:07
208_0003312_2324_PMRMO24406_1_20230802122144.pdf,Hamdard,1,Subtotal Amount,1014.00,0.95,"[600, 650, 680, 670]",437,2.19,2025-07-17 01:18:31,2025-07-17 01:20:07
208_0003312_2324_PMRMO24406_1_20230802122144.pdf,Hamdard,1,Discount Amount,0.00,0.95,"[600, 670, 680, 690]",437,2.19,2025-07-17 01:18:31,2025-07-17 01:20:07
208_0003312_2324_PMRMO24406_1_20230802122144.pdf,Hamdard,1,CGST Amount,0.00,0.95,"[600, 690, 680, 710]",437,2.19,2025-07-17 01:18:31,2025-07-17 01:20:07
208_0003312_2324_PMRMO24406_1_20230802122144.pdf,Hamdard,1,SGST Amount,0.00,0.95,"[600, 710, 680, 730]",437,2.19,2025-07-17 01:18:31,2025-07-17 01:20:07
208_0003312_2324_PMRMO24406_1_20230802122144.pdf,Hamdard,1,IGST Amount,182.52,0.95,"[600, 730, 680, 750]",437,2.19,2025-07-17 01:18:31,2025-07-17 01:20:07
208_0003312_2324_PMRMO24406_1_20230802122144.pdf,Hamdard,1,Cess Amount,0.00,0.95,"[600, 750, 680, 770]",437,2.19,2025-07-17 01:18:31,2025-07-17 01:20:07
208_0003312_2324_PMRMO24406_1_20230802122144.pdf,Hamdard,1,Additianal Cess Amount,0.00,0.95,"[600, 770, 680, 790]",437,2.19,2025-07-17 01:18:31,2025-07-17 01:20:07
208_0003314_2324_PMRMO24408_1_20230802122526.pdf,Hamdard,1,Invoice No,RPOA/823/23-24,0.95,"[450, 100, 550, 120]",423,2.11,2025-07-17 01:20:07,2025-07-17 01:21:32
208_0003314_2324_PMRMO24408_1_20230802122526.pdf,Hamdard,1,Invoice Date,22-Jul-23,0.95,"[550, 100, 650, 120]",423,2.11,2025-07-17 01:20:07,2025-07-17 01:21:32
208_0003314_2324_PMRMO24408_1_20230802122526.pdf,Hamdard,1,Seller GSTIN,07AADCR846B1ZC,0.95,"[100, 150, 250, 170]",423,2.11,2025-07-17 01:20:07,2025-07-17 01:21:32
208_0003314_2324_PMRMO24408_1_20230802122526.pdf,Hamdard,1,Seller Pan,AADCR8846B,0.95,"[100, 600, 200, 620]",423,2.11,2025-07-17 01:20:07,2025-07-17 01:21:32
208_0003314_2324_PMRMO24408_1_20230802122526.pdf,Hamdard,1,Seller Name,RP OFFICE AUTOMATION PVT LTD,0.95,"[100, 50, 300, 70]",423,2.11,2025-07-17 01:20:07,2025-07-17 01:21:32
208_0003314_2324_PMRMO24408_1_20230802122526.pdf,Hamdard,1,Buyer GSTIN,09AAATH0842H1ZU,0.95,"[100, 250, 250, 270]",423,2.11,2025-07-17 01:20:07,2025-07-17 01:21:32
208_0003314_2324_PMRMO24408_1_20230802122526.pdf,Hamdard,1,Buyer Name,HAMDARD LABORATORIES (INDIA),0.95,"[100, 200, 300, 220]",423,2.11,2025-07-17 01:20:07,2025-07-17 01:21:32
208_0003314_2324_PMRMO24408_1_20230802122526.pdf,Hamdard,1,Buyer Pan,,0.0,[],423,2.11,2025-07-17 01:20:07,2025-07-17 01:21:32
208_0003314_2324_PMRMO24408_1_20230802122526.pdf,Hamdard,1,Ship to GSTIN,09AAATH0842H1ZU,0.95,"[100, 300, 250, 320]",423,2.11,2025-07-17 01:20:07,2025-07-17 01:21:32
208_0003314_2324_PMRMO24408_1_20230802122526.pdf,Hamdard,1,Ship to Name,HAMDARD LABORATORIES (INDIA),0.95,"[100, 270, 300, 290]",423,2.11,2025-07-17 01:20:07,2025-07-17 01:21:32
208_0003314_2324_PMRMO24408_1_20230802122526.pdf,Hamdard,1,Subtotal Amount,"25,424.00",0.95,"[600, 500, 700, 520]",423,2.11,2025-07-17 01:20:07,2025-07-17 01:21:32
208_0003314_2324_PMRMO24408_1_20230802122526.pdf,Hamdard,1,Discount Amount,0.00,0.0,[],423,2.11,2025-07-17 01:20:07,2025-07-17 01:21:32
208_0003314_2324_PMRMO24408_1_20230802122526.pdf,Hamdard,1,CGST Amount,0.00,0.0,[],423,2.11,2025-07-17 01:20:07,2025-07-17 01:21:32
208_0003314_2324_PMRMO24408_1_20230802122526.pdf,Hamdard,1,SGST Amount,0.00,0.0,[],423,2.11,2025-07-17 01:20:07,2025-07-17 01:21:32
208_0003314_2324_PMRMO24408_1_20230802122526.pdf,Hamdard,1,IGST Amount,"4,576.32",0.95,"[600, 520, 700, 540]",423,2.11,2025-07-17 01:20:07,2025-07-17 01:21:32
208_0003314_2324_PMRMO24408_1_20230802122526.pdf,Hamdard,1,Cess Amount,0.00,0.0,[],423,2.11,2025-07-17 01:20:07,2025-07-17 01:21:32
208_0003314_2324_PMRMO24408_1_20230802122526.pdf,Hamdard,1,Additianal Cess Amount,0.00,0.0,[],423,2.11,2025-07-17 01:20:07,2025-07-17 01:21:32
GRN2290682.pdf,Swiggy,1,Invoice No,12400048914,0.95,"[320, 100, 480, 120]",439,2.19,2025-07-17 01:21:32,2025-07-17 01:23:01
GRN2290682.pdf,Swiggy,1,Invoice Date,30/09/2024,0.95,"[200, 100, 280, 120]",439,2.19,2025-07-17 01:21:32,2025-07-17 01:23:01
GRN2290682.pdf,Swiggy,1,Seller GSTIN,29AAICM3930G1ZD,0.95,"[500, 240, 620, 260]",439,2.19,2025-07-17 01:21:32,2025-07-17 01:23:01
GRN2290682.pdf,Swiggy,1,Seller Pan,AAICM3930G,0.95,"[500, 280, 580, 300]",439,2.19,2025-07-17 01:21:32,2025-07-17 01:23:01
GRN2290682.pdf,Swiggy,1,Seller Name,ID FRESH FOOD (INDIA) PRIVATE LIMITED,0.95,"[400, 180, 620, 220]",439,2.19,2025-07-17 01:21:32,2025-07-17 01:23:01
GRN2290682.pdf,Swiggy,1,Buyer GSTIN,29AAFCB7707D1ZQ,0.95,"[180, 240, 300, 260]",439,2.19,2025-07-17 01:21:32,2025-07-17 01:23:01
GRN2290682.pdf,Swiggy,1,Buyer Name,Swiggy Limited,0.95,"[100, 180, 250, 200]",439,2.19,2025-07-17 01:21:32,2025-07-17 01:23:01
GRN2290682.pdf,Swiggy,1,Buyer Pan,,0.0,"[0, 0, 0, 0]",439,2.19,2025-07-17 01:21:32,2025-07-17 01:23:01
GRN2290682.pdf,Swiggy,1,Ship to GSTIN,,0.0,"[0, 0, 0, 0]",439,2.19,2025-07-17 01:21:32,2025-07-17 01:23:01
GRN2290682.pdf,Swiggy,1,Ship to Name,,0.0,"[0, 0, 0, 0]",439,2.19,2025-07-17 01:21:32,2025-07-17 01:23:01
GRN2290682.pdf,Swiggy,1,Subtotal Amount,714.29,0.95,"[600, 480, 660, 500]",439,2.19,2025-07-17 01:21:32,2025-07-17 01:23:01
GRN2290682.pdf,Swiggy,1,Discount Amount,0.00,0.95,"[600, 520, 660, 540]",439,2.19,2025-07-17 01:21:32,2025-07-17 01:23:01
GRN2290682.pdf,Swiggy,1,CGST Amount,17.86,0.95,"[600, 460, 660, 480]",439,2.19,2025-07-17 01:21:32,2025-07-17 01:23:01
GRN2290682.pdf,Swiggy,1,SGST Amount,17.86,0.95,"[600, 460, 660, 480]",439,2.19,2025-07-17 01:21:32,2025-07-17 01:23:01
GRN2290682.pdf,Swiggy,1,IGST Amount,0.00,0.95,"[600, 460, 660, 480]",439,2.19,2025-07-17 01:21:32,2025-07-17 01:23:01
GRN2290682.pdf,Swiggy,1,Cess Amount,0.00,0.0,"[0, 0, 0, 0]",439,2.19,2025-07-17 01:21:32,2025-07-17 01:23:01
GRN2290682.pdf,Swiggy,1,Additianal Cess Amount,0.00,0.0,"[0, 0, 0, 0]",439,2.19,2025-07-17 01:21:32,2025-07-17 01:23:01
GRN2290683.pdf,Swiggy,1,Invoice No,5-104415102597,0.95,"[350, 160, 470, 180]",424,2.12,2025-07-17 01:23:01,2025-07-17 01:24:25
GRN2290683.pdf,Swiggy,1,Invoice Date,5-Sep-24,0.95,"[500, 160, 580, 180]",424,2.12,2025-07-17 01:23:01,2025-07-17 01:24:25
GRN2290683.pdf,Swiggy,1,Seller GSTIN,29AGZPS6963K1ZZ,0.95,"[150, 100, 300, 120]",424,2.12,2025-07-17 01:23:01,2025-07-17 01:24:25
GRN2290683.pdf,Swiggy,1,Seller Pan,AGZPS6963K,0.95,"[450, 550, 550, 570]",424,2.12,2025-07-17 01:23:01,2025-07-17 01:24:25
